1477-7819-4-78-3	computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large cystic.computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large mass.computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large amount
btrt-1-54-g002	histological section of the tumor showing a giant cell carcinoma in the dermis . <EOS>.histological section of the tumor showing a giant cell carcinoma in the dermis with a giant cell carcinoma . <EOS>
11832_2015_678_Fig12_HTML	clinical picture <EOS>
IJNM-25-147-g004	ct scan of the chest showing a large mass in the right lower lobe of the right kidney . <EOS>
13104_2014_3175_Fig2_HTML	magnetic resonance imaging of the brain in a patient with a high signal intensity in the right lobe of the.magnetic resonance imaging of the brain in a patient with a high signal intensity in the right frontal lobe and.magnetic resonance imaging of the brain in a patient with a high signal intensity in the left frontal lobe and
1756-0500-6-554-6	axial ct scan of the abdomen showing a large mass in the right lower lobe of the right lower lobe.axial ct scan of the abdomen showing a large mass in the right lower lobe of the right lobe of.axial ct scan of the abdomen showing a large mass in the right lower lobe of the right kidney with
40673_2014_12_Fig3_HTML	axial and coronal views of the brain in a patient with a high signal intensity in the right frontal lobe.axial and coronal views of the brain in a patient with a high signal intensity in the right lobe of.axial and coronal views of the brain in a patient with a high signal intensity in the left frontal lobe
jkns-56-423-g001	ct scan of the abdomen showing a large cystic mass in the right lower lobe with a large amount of.ct scan of the abdomen showing a large cystic mass in the right lower lobe with a large mass in.ct scan of the abdomen showing a large cystic mass in the right lower lobe with a large cystic mass
12957_2014_1885_Fig1_HTML	preoperative x-ray of the left hip showing a large left hip and left lower lobe <EOS>.preoperative x-ray of the left knee showing a large right hip and left lower lobe and left lower lobe <EOS>.preoperative x-ray of the left knee showing a large left hip and left lower lobe and left lower lobe <EOS>
ATM-8-186-g008	axial ct scan of the abdomen showing a large cystic mass in the right lobe of the right lower lobe.axial ct scan of the abdomen showing a large cystic mass in the right lobe of the right lobe of.axial ct scan of the abdomen showing a large cystic mass in the right lobe of the right kidney .
1756-0500-5-610-2	scanning electron micrograph of the surface of the surface of the surface of the surface of the surface of the.scanning electron micrographs of the surface of the surface of the surface of the surface of the surface of the.scanning electron micrograph of the surface of the surface of the surface of the surface of the surface of a
UPS-0300-9734-115-260-g003	chest x-ray of the chest showing a large mass in the right lower lobe of the right lower lobe with.chest x-ray of the chest showing a large mass in the right lower lobe of the right lower lobe and.chest x-ray of the chest showing a large mass in the right lower lobe of the left lower lobe with
ce-46-390-g001	chest x-ray of the chest showing a large mass in the right lower lobe of the right lower lobe with.chest x-ray of the chest showing a large mass in the right lower lobe of the right lower lobe and.chest x-ray of the chest showing a large mass in the right lower lobe of the left lower lobe with
TOORTHJ-8-298_F1	chest x-ray of the chest showing a large mass in the right lower lobe of the right lower lobe with.chest x-ray of the chest showing a large mass in the right lower lobe of the right lower lobe and.chest x-ray of the chest showing a large mass in the right lower lobe of the left lower lobe with
jocmr-02-239-g001	ecg of the right eye of the left eye of the left eye showing the presence of the lesion in.ecg of the right eye of the left eye of the left eye showing the presence of the lesion at.ecg of the right eye of the left eye of the left eye showing the presence of the lesion on
JCVJS-3-47-g005	ultrasound scan of the abdomen showing a large cystic mass in the right lobe of the right lobe of the.ultrasound scan of the abdomen showing a large cystic mass in the right lobe of the right lower lobe with.ultrasound scan of the abdomen showing a large cystic mass in the right lobe of the right lower lobe and
1757-1626-0002-0000008416-001	computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large cystic.computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large mass.computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large amount
1757-1626-0002-0000008225-002	chest x-ray of the chest showing a large mass in the right lower lobe of the right lower lobe with.chest x-ray of the chest showing a large mass in the right lower lobe of the right lower lobe and.chest x-ray of the chest showing a large mass in the right lower lobe of the left lower lobe with
1471-2342-11-6-2	magnetic resonance imaging of the brain in a patient with a high signal intensity in the right lobe of the.magnetic resonance imaging of the brain in a patient with a high signal intensity in the right frontal lobe and.magnetic resonance imaging of the brain in a patient with a high signal intensity in the left frontal lobe and
1471-2407-10-696-6	computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large cystic.computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large mass.computed tomography scan of the abdomen showing a large cystic mass in the right lower lobe with a large amount
